text;context;verse;predicate;form;lexeme;PoS;head;anim;semantics;number;role;case;marker;allomorph;postp;trajector;motion;dialect;area;year;period
EAB_L;;;sartu;han;han;adv;han;inanim;deictic;SG;Goal;inessive;–n;;;human;real;L;E;2004;Today
EAB_L;;;sartu;etxean;etxe;noun;etxe;inanim;building;SG;Goal;inessive;–n;;;human;real;L;E;2004;Today
EAB_L;;;sartu;untzian;ontzi;noun;ontzi;inanim;vessel;SG;Goal;inessive;–n;;;human;real;L;E;2004;Today
EAB_L;;;sartu;heietan;haiek;pro;haiek;animal;;PL;Goal;inessive;–n;;;spirit;real;L;E;2004;Today
EAB_L;;;sartu;tenpluan;tenplu;noun;tenplu;inanim;building;SG;Goal;inessive;–n;;;human;real;L;E;2004;Today
EAB_L;;;sartu;etxean;etxe;noun;etxe;inanim;building;SG;Goal;inessive;–n;;;human;real;L;E;2004;Today
EAB_L;;;sartu;batean;bat;det;herri;inanim;settlement;SG;Goal;inessive;–n;;;human;real;L;E;2004;Today
EAB_L;;;sartu;baitan;baita;postp;hori;human;;SG;Goal;inessive;baitan;;;spirit;real;L;E;2004;Today
EAB_L;;;sartu;erresuman;erresuma;noun;erresuma;inanim;country;SG;Goal;inessive;–n;;;human;real;L;E;2004;Today
EAB_L;;;sartu;jerusalemen;jerusalem;toponym;jerusalem;inanim;settlement;SG;Goal;inessive;–n;;;human;real;L;E;2004;Today
EAB_L;;;sartu;hilobian;hilobi;noun;hilobi;inanim;building;SG;Goal;inessive;–n;;;human;real;L;E;2004;Today
EAB_L;;;sartu;uretan;ur;noun;ur;inanim;substance;SG;Goal;inessive;–n;;;human;real;L;E;2004;Today
EAB_L;;;sartu;etxean;etxe;noun;etxe;inanim;building;SG;Goal;inessive;–n;;;human;real;L;E;2004;Today
EAB_L;;;sartu;untzian;ontzi;noun;ontzi;inanim;vessel;SG;Goal;inessive;–n;;;human;real;L;E;2004;Today
EAB_L;;;sartu;batean;bat;det;etxe;inanim;building;SG;Goal;inessive;–n;;;human;real;L;E;2004;Today
EAB_L;;;sartu;sinagogan;sinagoga;noun;sinagoga;inanim;building;SG;Goal;inessive;–n;;;human;real;L;E;2004;Today
EAB_L;;;sartu;kafarnaumen;kaparnaum;toponym;kaparnaum;inanim;settlement;SG;Goal;inessive;–n;;;human;real;L;E;2004;Today
EAB_L;;;sartu;etxean;etxe;noun;etxe;inanim;building;SG;Goal;inessive;–n;;;human;real;L;E;2004;Today
EAB_L;;;sartu;kafarnaumen;kaparnaum;toponym;kaparnaum;inanim;settlement;SG;Goal;inessive;–n;;;human;real;L;E;2004;Today
EAB_L;;;sartu;zerrietan;txerri;noun;txerri;animal;;PL;Goal;inessive;–n;;;human;real;L;E;2004;Today
EAB_L;;;sartu;batean;bat;det;etxe;inanim;building;SG;Goal;inessive;–n;;;human;real;L;E;2004;Today
EAB_L;;;erori;tentaldian;tentaldi;noun;tentaldi;inanim;abstract;SG;Goal;inessive;–n;;;human;metaphoric;L;E;2004;Today
EAB_W;;;abiatu;aldera;alde;noun;alde;inanim;area;SG;Direction;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;abiatu;oliamendira;oliamendi;toponym;oliamendi;inanim;area;SG;Direction;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;biladi;moldatzerera;moldatu;nmlz;moldatu;inanim;;SG;Purpose;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;amildu;behera;behe;adv;behe;inanim;orientation;;Direction;allative;–ra;;;animal;real;G;W;2007;Today
EAB_W;;;etorri;hondartzara;hondartza;noun;hondatza;inanim;area;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;etorri;aldera;alde;postp;aintzira;inanim;area;SG;Goal;allative;–ra;;Ø_aldera;human;real;G;W;2007;Today
EAB_W;;;amildu;aintzirara;aintzira;noun;aintzira;inanim;area;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;amildu;itsasora;itsaso;noun;itsaso;inanim;area;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;atera;aldera;alde;postp;aintzira;inanim;area;SG;Direction;allative;–ra;;Ø_aldera;human;real;G;W;2007;Today
EAB_W;;;atera;atarietara;atari;noun;atari;inanim;building;PL;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;biladi;jasotzera;jaso;nmlz;jaso;inanim;;SG;Purpose;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;etorri;eraistera;eraitsi;nmlz;eraitsi;inanim;;SG;Purpose;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;sartu;sabelera;sabel;noun;sabel;inanim;body-part;SG;Goal;allative;–ra;;;substance;real;G;W;2007;Today
EAB_W;;;bidali;etxera;etxe;noun;etxe;inanim;building;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;bidali;txerrietara;txerri;noun;txerri;animal;;PL;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;etxera;etxe;noun;etxe;inanim;building;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;aldera;alde;noun;alde;inanim;area;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;bidali;kanpora;kanpo;adv;kanpo;inanim;orientation;SG;Direction;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;bidali;kanpora;kanpo;adv;kanpo;inanim;orientation;SG;Direction;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;bidali;etxera;etxe;noun;etxe;inanim;building;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;bidali;egitera;egin;nmlz;egin;inanim;;SG;Purpose;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;bidali;batera;bat;det;auzo;inanim;settlement;SG;Direction;allative;–ra;;ALL_bidean;human;real;G;W;2007;Today
EAB_W;;;bota;aurpegira;aurpegi;noun;aurpegi;inanim;body-part;SG;Goal;allative;–ra;;;abstract;metaphoric;G;W;2007;Today
EAB_W;;;bota;kanpora;kanpo;adv;kanpo;inanim;orientation;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;bota;uretara;ur;noun;ur;inanim;substance;indet;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;bota;lurrera;lur;noun;lur;inanim;orientation;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;bota;kanpora;kanpo;adv;kanpo;inanim;orientation;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;bultzatu;basamortura;basamortu;noun;basamortu;inanim;area;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;deitu;ezteietara;eztei;noun;eztei;inanim;event;PL;Goal;allative;–ra;;;human;metaphoric;G;W;2007;Today
EAB_W;;;bota;kutxetara;kutxa;noun;kutxa;inanim;container;PL;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;burutzera;burutu;nmlz;burutu;inanim;;SG;Future;allative;–ra;;;abstract;metaphoric;G;W;2007;Today
EAB_W;;;joan;urrutira;urruti;adv;urruti;inanim;deictic;;Direction;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;etorri;harrapatzera;harrapatu;nmlz;harrapatu;inanim;;SG;Purpose;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;eraman;kanpora;kanpo;adv;kanpo;inanim;orientation;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;eraman;etxera;etxe;noun;etxe;inanim;building;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;eraman;tokira;toki;noun;toki;inanim;location;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;eraman;sinagogetara;sinagoga;noun;sinagoga;inanim;institution;PL;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;bota;uretara;ur;noun;ur;inanim;substance;indet;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;atera;ereitera;erein;nmlz;erein;inanim;;SG;Purpose;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;erori;sutara;su;noun;su;inanim;substance;indet;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;erori;oinetara;oin;noun;oin;inanim;body-part;PL;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;bildu;ondora;ondo;adv;ondo;inanim;orientation;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;etorri;erdira;erdi;noun;erdi;inanim;location;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;etorri;batera;bat;det;leku;inanim;location;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;senitartera;senitarte;noun;senitarte;human;mass;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;egitera;egin;nmlz;egin;inanim;;SG;Purpose;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;kartzelara;kartzela;noun;kartzela;inanim;building;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;amildu;itsasora;itsaso;noun;itsaso;inanim;area;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;itzuli;etxera;etxe;noun;etxe;inanim;building;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;igo;jauregira;jauregi;noun;jauregi;inanim;building;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;jaitsi;hartzera;hartu;nmlz;hartu;inanim;;SG;Purpose;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;hirira;hiri;noun;hiri;inanim;settlement;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;bota;sutara;su;noun;su;inanim;substance;indet;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;etorri;egitera;egin;nmlz;egin;inanim;;SG;Purpose;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;etorri;jasotzera;jaso;nmlz;jaso;inanim;;SG;Purpose;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;etorri;galileara;galilea;toponym;galilea;inanim;country;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;ihes_egin;mendietara;mendi;noun;mendi;inanim;area;PL;Direction;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;heldu;aintzirara;aintzira;noun;aintzira;inanim;area;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;heldu;etxera;etxe;noun;etxe;inanim;building;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;etorri;esatera;esan;nmlz;esan;inanim;;SG;Purpose;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;atera;bidera;bide;noun;bide;inanim;area;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;sartu;komun-zulora;komun-zulo;noun;komun-zulo;inanim;container;SG;Goal;allative;–ra;;;substance;real;G;W;2007;Today
EAB_W;;;NA;gurutzera;gurutze;noun;gurutze;inanim;artifact;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;NA;gurutzera;gurutze;noun;gurutze;inanim;artifact;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;auzoetara;auzo;noun;auzo;inanim;settlement;PL;Direction;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;egitera;egin;nmlz;egin;inanim;;SG;Purpose;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;hurbildu;jerusalemera;jerusalem;toponym;jerusalem;inanim;settlement;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;iragan;aurrera;aurre;adv;aurre;inanim;orientation;SG;Direction;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;iragan;aldera;alde;noun;alde;inanim;area;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;igo;batera;bat;det;txalupa;inanim;vessel;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;igo;txalupara;txalupa;det;txalupa;inanim;vessel;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;igo;mendira;mendi;noun;mendi;inanim;area;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;igo;txalupara;txalupa;det;txalupa;inanim;vessel;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;igo;mendira;mendi;noun;mendi;inanim;area;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;igo;txalupara;txalupa;det;txalupa;inanim;vessel;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;igo;jerusalemera;jerusalem;toponym;jerusalem;inanim;settlement;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;igo;ontzira;ontzi;det;ontzi;inanim;vessel;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;igo;jerusalemera;jerusalem;toponym;jerusalem;inanim;settlement;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;NA;aldera;alde;postp;goiz;inanim;time;SG;Time;allative;–ra;;Ø_aldera;NA;inanim;G;W;2007;Today
EAB_W;;;igo;otoitz_egitera;otoiz_egin;nmlz;otoitz_egin;inanim;;SG;Purpose;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;iritsi;hirira;hiri;noun;hiri;inanim;settlement;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;iritsi;ondora;ondo;adv;ondo;inanim;orientation;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;iritsi;ondora;ondo;postp;jesus;human;orientation;SG;Goal;allative;–ra;;GEN_ondo;human;real;G;W;2007;Today
EAB_W;;;iritsi;aintzirara;aintzira;noun;aintzira;inanim;area;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;iritsi;lurraldera;lurralde;noun;lurralde;inanim;area;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;iritsi;kafarnaumera;kaparnaum;toponym;kaparnaum;inanim;settlement;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;iritsi;jerikora;jeriko;toponym;jeriko;inanim;settlement;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;iritsi;batera;bat;det;landa;inanim;area;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;iritsi;aldera;alde;noun;alde;inanim;area;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;iritsi;jerusalemera;jerusalem;toponym;jerusalem;inanim;settlement;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;iritsi;herrixketara;herriska;noun;herriska;inanim;settlement;PL;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;irten;atarira;atari;noun;atari;inanim;building;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;isuri;burura;buru;noun;buru;inanim;body-part;SG;Goal;allative;–ra;;;substance;real;G;W;2007;Today
EAB_W;;;erori;infernura;infernu;noun;infernu;inanim;area;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;itzuli;etxera;etxe;noun;etxe;inanim;building;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;heldu;bazterrera;bazter;noun;bazter;inanim;area;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;itzuli;berri_ematera;berri_eman;nmlz;berri_eman;inanim;;SG;Purpose;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;bota;kutxara;kutxa;noun;kutxa;inanim;container;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;aurtiki;infernura;infernu;noun;infernu;inanim;area;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;aurtiki;infernura;infernu;noun;infernu;inanim;area;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;jausi;oinetara;oin;noun;oin;inanim;body-part;PL;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;aldera;alde;noun;alde;inanim;area;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;agurtzera;agurtu;nmlz;agurtu;inanim;;SG;Purpose;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;etorri;ematera;eman;nmlz;eman;inanim;;SG;Purpose;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;zabaldu;guztietara;guzti;det;bazter;inanim;area;PL;Goal;allative;–ra;;;abstract;metaphoric;G;W;2007;Today
EAB_W;;;laster_egin;hartara;hura;dem_dist;leku;inanim;location;SG;Direction;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;lapurretara;lapurreta;noun;lapurreta;inanim;event;SG;Purpose;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;auzoetara;auzo;noun;auzo;inanim;settlement;PL;Direction;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;sinagogara;sinagoga;noun;sinagoga;inanim;building;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;bazterrera;bazter;noun;bazter;inanim;area;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;urrutira;urruti;adv;urruti;inanim;deictic;;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;bertara;bertara;adv;bertara;inanim;deictic;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;tenplura;tenplu;noun;tenplu;inanim;building;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;aldera;alde;postp;dalmanuta;inanim;area;SG;Direction;allative;–ra;;Ø_aldera;human;real;G;W;2007;Today
EAB_W;;;joan;batera;bat;det;bazter;inanim;area;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;ikustera;ikusi;nmlz;ikusi;inanim;;SG;Purpose;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;herrira;herri;noun;herri;inanim;settlement;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;aldera;alde;postp;tiro;inanim;area;SG;Direction;allative;–ra;;Ø_aldera;human;real;G;W;2007;Today
EAB_W;;;joan;berri_ematera;berri_eman;nmlz;berri_eman;inanim;;SG;Purpose;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;etxera;etxe;noun;etxe;inanim;building;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;batera;bat;det;bazter;inanim;area;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;guztietara;guzti;det;alde;inanim;area;PL;Goal;allative;–ra;;;abstract;metaphoric;G;W;2007;Today
EAB_W;;;joan;hilobira;hilobi;noun;hilobi;inanim;building;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;erostera;erosi;nmlz;erosi;inanim;;SG;Purpose;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;sinagogara;sinagoga;noun;sinagoga;inanim;building;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;etxera;etxe;noun;etxe;inanim;building;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;iritsi;lurraldera;lurralde;noun;lurralde;inanim;country;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;bildu;ondora;ondo;adv;ondo;inanim;orientation;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;galileara;galilea;toponym;galilea;inanim;country;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;horretara;hori;dem_mes;herriska;inanim;settlement;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;sartu;tokira;toki;noun;toki;inanim;location;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;sartu;jauregira;jauregi;noun;jauregi;inanim;building;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;sartu;barrura;barru;noun;barru;inanim;orientation;SG;Goal;allative;–ra;;;substance;real;G;W;2007;Today
EAB_W;;;sartu;bihotzera;bihotz;noun;bihotz;inanim;body-part;SG;Goal;allative;–ra;;;substance;real;G;W;2007;Today
EAB_W;;;heldu;jerusalemera;jerusalem;toponym;jerusalem;inanim;settlement;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;bildu;ondora;ondo;adv;ondo;inanim;orientation;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;eraman;auzitegira;auzitegi;noun;auzitegi;inanim;building;SG;Direction;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;etorri;izatera;izan;nmlz;izan;inanim;;SG;Purpose;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;etorri;gainera;gain;adv;gain;inanim;orientation;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;etxera;etxe;noun;etxe;inanim;building;SG;Goal;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;abiatzera;abiatu;nmlz;abiatu;inanim;;SG;Future;allative;–ra;;;human;metaphoric;G;W;2007;Today
EAB_W;;;etorri;igarotzera;igaro;nmlz;igaro;inanim;;SG;Future;allative;–ra;;;human;metaphoric;G;W;2007;Today
EAB_W;;;joan;nora;nora;interrogative;nora;inanim;area;SG;Direction;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;joan;esatera;esan;nmlz;esan;inanim;;SG;Purpose;allative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;abiatu;auzoetarantz;auzo;noun;auzo;inanim;settlement;PL;Direction;directional;–rantz;;;human;real;G;W;2007;Today
EAB_W;;;atera;betaniarantz;betania;toponym;betania;inanim;settlement;SG;Direction;directional;–rantz;;;human;real;G;W;2007;Today
EAB_W;;;joan;betsaidarantz;bethsaida;toponym;bethsaida;inanim;settlement;SG;Direction;directional;–rantz;;;human;real;G;W;2007;Today
EAB_W;;;jarraitu;barruraino;barru;postp;jauregi;inanim;building;SG;Boundary;terminative;–raino;;Ø_barru;human;real;G;W;2007;Today
EAB_W;;;NA;besteraino;beste;pro;beste;inanim;area;SG;Boundary;terminative;–raino;;;NA;inanim;G;W;2007;Today
EAB_W;;;ihartu;sustraietaraino;sustrai;noun;sustrai;inanim;vegetal;PL;Boundary;terminative;–raino;;;NA;inanim;G;W;2007;Today
EAB_W;;;NA;asetzeraino;ase;nmlz;ase;inanim;;SG;Boundary_metaphoric;terminative;–raino;;;NA;inanim;G;W;2007;Today
EAB_W;;;NA;asetzeraino;ase;nmlz;ase;inanim;;SG;Boundary_metaphoric;terminative;–raino;;;NA;inanim;G;W;2007;Today
EAB_W;;;NA;betetzeraino;bete;nmlz;bete;inanim;;SG;Boundary_metaphoric;terminative;–raino;;;NA;inanim;G;W;2007;Today
EAB_W;;;eraman;jesusenganaino;jesus;name;jesus;human;;SG;Boundary;terminative;–ganaino;;;human;real;G;W;2007;Today
EAB_W;;;iraun;azkeneraino;azken;noun;azken;inanim;event;SG;Boundary_time;terminative;–ra;;;human;real;G;W;2007;Today
EAB_W;;;NA;horretarako;hori;pro;hori;inanim;event;SG;Purpose;destinative;–rako;;;NA;inanim;G;W;2007;Today
EAB_W;;;NA;hilobirako;hilobi;noun;hilobi;inanim;building;SG;Purpose;destinative;–rako;;;NA;inanim;G;W;2007;Today
EAB_W;;;NA;onerako;on;postp;larunbat;inanim;event;SG;Beneficiary;destinative;–rako;;GEN_on;NA;inanim;G;W;2007;Today
EAB_W;;;NA;biderako;bide;noun;bide;inanim;event;SG;Purpose;destinative;–rako;;;NA;inanim;G;W;2007;Today
EAB_W;;;NA;zertarako;zer;interrogative;zer;inanim;;SG;Purpose;destinative;–rako;;;NA;inanim;G;W;2007;Today
EAB_W;;;NA;onerako;on;postp;gizaki;inanim;event;SG;Beneficiary;destinative;–rako;;GEN_on;NA;inanim;G;W;2007;Today
EAB_W;;;NA;zertarako;zer;interrogative;zer;inanim;;SG;Purpose;destinative;–rako;;;NA;inanim;G;W;2007;Today
EAB_W;;;NA;honetarako;hau;pro;hau;inanim;;SG;Purpose;destinative;–rako;;;NA;inanim;G;W;2007;Today
EAB_W;;;NA;barkamenerako;barkamen;noun;barkamen;inanim;abstract;SG;Purpose;destinative;–rako;;;NA;inanim;G;W;2007;Today
EAB_W;;;bihurtu;jaunarengana;jaun;noun;jaun;spirit;;SG;Goal;allative;–gana;–rengana;;human;real;G;W;2007;Today
EAB_W;;;bildu;beregana;bera;pro;bera;human;;SG;Goal;allative;–gana;–rengana;;human;real;G;W;2007;Today
EAB_W;;;bildu;jesusengana;jesus;name;jesus;human;;SG;Goal;allative;–gana;–rengana;;human;real;G;W;2007;Today
EAB_W;;;azaldu;apaizarengana;apez;noun;apez;human;occupation;SG;Goal;allative;–gana;–rengana;;human;real;G;W;2007;Today
EAB_W;;;itzuli;erregeagana;errege;noun;errege;human;occupation;SG;Goal;allative;–gana;–agana;;human;real;G;W;2007;Today
EAB_W;;;etorri;niregana;ni;pro;ni;human;;SG;Goal;allative;–gana;–rengana;;human;real;G;W;2007;Today
EAB_W;;;hurbildu;jesusengana;jesus;name;jesus;human;;SG;Goal;allative;–gana;–rengana;;human;real;G;W;2007;Today
EAB_W;;;hurbildu;jesusengana;jesus;name;jesus;human;;SG;Goal;allative;–gana;–rengana;;human;real;G;W;2007;Today
EAB_W;;;itzuli;ikasleengana;ikasle;noun;ikasle;human;occupation;PL;Goal;allative;–gana;–rengana;;human;real;G;W;2007;Today
EAB_W;;;jaitsi;beregana;bera;pro;bera;human;;SG;Goal;allative;–gana;–rengana;;spirit;real;G;W;2007;Today
EAB_W;;;joan;jesusengana;jesus;name;jesus;human;;SG;Goal;allative;–gana;–rengana;;human;real;G;W;2007;Today
